64.1,2017-03-02,14:53,16364582
64.1,2017-03-02,14:54,16388423
64.091,2017-03-02,14:55,16437482
64.1,2017-03-02,14:56,16451505
64.07,2017-03-02,14:56,16514358
64.09,2017-03-02,14:58,16549276
64.0825,2017-03-02,14:58,16592989
64.085,2017-03-02,15:00,16620731
64.06,2017-03-02,15:00,16652590
64.045,2017-03-02,15:01,16721814
64.08,2017-03-02,15:02,16754844
64.085,2017-03-02,15:03,16783224
64.075,2017-03-02,15:05,16810031
64.05,2017-03-02,15:05,16869539
64.04,2017-03-02,15:07,16885810
64.0543,2017-03-02,15:08,16906101
64.06,2017-03-02,15:08,16922285
64.055,2017-03-02,15:09,16939121
64.045,2017-03-02,15:11,16954275
64.055,2017-03-02,15:12,16989874
64.0354,2017-03-02,15:13,17015711
64.035,2017-03-02,15:13,17037742
64.045,2017-03-02,15:14,17087294
64.015,2017-03-02,15:15,17126247
63.98,2017-03-02,15:16,17187919
63.969,2017-03-02,15:17,17260056
63.98,2017-03-02,15:19,17307320
63.995,2017-03-02,15:19,17350719
64.0,2017-03-02,15:20,17370937
63.975,2017-03-02,15:21,17421523
63.975,2017-03-02,15:23,17509722
63.98,2017-03-02,15:23,17567277
63.985,2017-03-02,15:24,17615691
63.975,2017-03-02,15:26,17638069
63.965,2017-03-02,15:27,17676430
63.97,2017-03-02,15:27,17710462
63.965,2017-03-02,15:28,17722004
63.965,2017-03-02,15:29,17821028
63.965,2017-03-02,15:30,17882483
63.95,2017-03-02,15:31,18003336
63.96,2017-03-02,15:33,18060289
63.98,2017-03-02,15:33,18104298
63.965,2017-03-02,15:34,18163749
63.955,2017-03-02,15:36,18217969
63.965,2017-03-02,15:36,18277224
63.98,2017-03-02,15:38,18320094
63.975,2017-03-02,15:38,18351548
63.97,2017-03-02,15:39,18438437
63.97,2017-03-02,15:40,18496624
63.975,2017-03-02,15:41,18535103
63.975,2017-03-02,15:42,18612695
63.92,2017-03-02,15:43,18705789
63.93,2017-03-02,15:44,18804819
63.945,2017-03-02,15:45,18928065
63.955,2017-03-02,15:47,18966262
63.9669,2017-03-02,15:47,19002979
63.95,2017-03-02,15:49,19080442
63.935,2017-03-02,15:49,19154193
63.95,2017-03-02,15:50,19459957
63.9552,2017-03-02,15:51,19671671
63.97,2017-03-02,15:52,19840146
63.98,2017-03-02,15:53,19967893
64.0099,2017-03-02,15:54,20072143
64.015,2017-03-02,15:55,20264676
64.03,2017-03-02,15:56,20433286
63.975,2017-03-02,15:57,20653242
63.98,2017-03-02,15:58,20853024
64.0,2017-03-02,15:59,22001563
